KeyCode,JPName,5桁銘柄コード,4桁銘柄Code
9419,株式会社ワイヤレスゲート,94190,9419
9421,株式会社エヌジェイホールディングス,94210,9421
9422,コネクシオ株式会社,94220,9422
9423,株式会社フォーバル・リアルストレート,94230,9423
9424,日本通信株式会社,94240,9424
9425,日本テレホン株式会社,94250,9425
9428,株式会社クロップス,94280,9428
9430,ＭＸモバイリング株式会社,94300,9430
9432,日本電信電話株式会社,94320,9432
9433,ＫＤＤＩ株式会社,94330,9433
9435,株式会社光通信,94350,9435
9436,沖縄セルラー電話株式会社,94360,9436
9437,株式会社ＮＴＴドコモ,94370,9437
9438,株式会社エムティーアイ,94380,9438
9439,株式会社エム・エイチ・グループ,94390,9439
9441,株式会社ベルパーク,94410,9441
9444,株式会社トーシン,94440,9444
9445,株式会社フォーバルテレコム,94450,9445
9446,株式会社エスケーアイ,94460,9446
9449,ＧＭＯインターネット株式会社,94490,9449
9466,株式会社アイドママーケティングコミュニケーション,94660,9466
9467,株式会社アルファポリス,94670,9467
9468,カドカワ株式会社,94680,9468
9470,株式会社学研ホールディングス,94700,9470
9471,株式会社文溪堂,94710,9471
9474,株式会社ゼンリン,94740,9474
9475,株式会社昭文社,94750,9475
9476,株式会社中央経済社ホールディングス,94760,9476
9478,ＳＥホールディングス・アンド・インキュベーションズ株式会社,94780,9478
9479,株式会社インプレスホールディングス,94790,9479
9501,東京電力ホールディングス株式会社,95010,9501
9502,中部電力株式会社,95020,9502
9503,関西電力株式会社,95030,9503
9504,中国電力株式会社,95040,9504
9505,北陸電力株式会社,95050,9505
9506,東北電力株式会社,95060,9506
9507,四国電力株式会社,95070,9507
9508,九州電力株式会社,95080,9508
9509,北海道電力株式会社,95090,9509
9511,沖縄電力株式会社,95110,9511
9513,電源開発株式会社,95130,9513
9514,株式会社エフオン,95140,9514
9517,イーレックス株式会社,95170,9517
9531,東京瓦斯株式会社,95310,9531
9532,大阪瓦斯株式会社,95320,9532
9533,東邦瓦斯株式会社,95330,9533
9534,北海道瓦斯株式会社,95340,9534
9535,広島ガス株式会社,95350,9535
9536,西部瓦斯株式会社,95360,9536
9537,北陸瓦斯株式会社,95370,9537
9539,京葉瓦斯株式会社,95390,9539
9540,中部瓦斯株式会社,95400,9540
9542,新日本瓦斯株式会社,95420,9542
9543,静岡ガス株式会社,95430,9543
9544,東日本ガス株式会社,95440,9544
9551,メタウォーター株式会社,95510,9551
9600,株式会社アイネット,96000,9600
9601,松竹株式会社,96010,9601
9602,東宝株式会社,96020,9602
9603,株式会社エイチ・アイ・エス,96030,9603
9605,東映株式会社,96050,9605
9607,株式会社ＡＯＩ　Ｐｒｏ．,96070,9607
9608,株式会社福山コンサルタント,96080,9608
9610,ウィルソン・ラーニング　ワールドワイド株式会社,96100,9610
9612,株式会社ラックランド,96120,9612
9613,株式会社エヌ・ティ・ティ・データ,96130,9613
9616,株式会社共立メンテナンス,96160,9616
9619,株式会社イチネンホールディングス,96190,9619
9621,株式会社建設技術研究所,96210,9621
9622,株式会社スペース,96220,9622
9624,株式会社長大,96240,9624
9625,株式会社セレスポ,96250,9625
9627,株式会社アインホールディングス,96270,9627
9628,燦ホールディングス株式会社,96280,9628
9629,ピー・シー・エー株式会社,96290,9629
9631,株式会社東急レクリエーション,96310,9631
9632,スバル興業株式会社,96320,9632
9633,東京テアトル株式会社,96330,9633
9635,武蔵野興業株式会社,96350,9635
9636,株式会社きんえい,96360,9636
9637,オーエス株式会社,96370,9637
9639,三協フロンテア株式会社,96390,9639
9640,株式会社セゾン情報システムズ,96400,9640
9641,サコス株式会社,96410,9641
9643,中日本興業株式会社,96430,9643
9644,株式会社タナベ経営,96440,9644
9647,株式会社　協和コンサルタンツ,96470,9647
9651,日本プロセス株式会社,96510,9651
9656,グリーンランドリゾート株式会社,96560,9656
9658,株式会社ビジネスブレイン太田昭和,96580,9658
9661,株式会社歌舞伎座,96610,9661
9663,株式会社ナガワ,96630,9663
9664,株式会社御園座,96640,9664
9671,株式会社よみうりランド,96710,9671
9672,東京都競馬株式会社,96720,9672
9674,花月園観光株式会社,96740,9674
9675,常磐興産株式会社,96750,9675
9678,株式会社カナモト,96780,9678
9679,ホウライ株式会社,96790,9679
9680,株式会社共成レンテム,96800,9680
9681,株式会社東京ドーム,96810,9681
9682,株式会社ＤＴＳ,96820,9682
9684,株式会社スクウェア・エニックス・ホールディングス,96840,9684
9685,ＫＹＣＯＭホールディングス株式会社,96850,9685
9686,東洋テック株式会社,96860,9686
9687,株式会社ＫＳＫ,96870,9687
9691,株式会社両毛システムズ,96910,9691
9692,株式会社シーイーシー,96920,9692
9695,株式会社鴨川グランドホテル,96950,9695
9696,株式会社ウィザス,96960,9696
9697,株式会社カプコン,96970,9697
9698,株式会社クレオ,96980,9698
9699,西尾レントオール株式会社,96990,9699
9701,株式会社東京會舘,97010,9701
9702,株式会社アイ・エス・ビー,97020,9702
9704,株式会社アゴーラ・ホスピタリティー・グループ,97040,9704
9706,日本空港ビルデング株式会社,97060,9706
9707,株式会社ユニマット　リタイアメント・コミュニティ,97070,9707
9708,株式会社帝国ホテル,97080,9708
9709,ＮＣＳ＆Ａ株式会社,97090,9709
9713,株式会社ロイヤルホテル,97130,9713
9715,トランス・コスモス株式会社,97150,9715
9716,株式会社乃村工藝社,97160,9716
9717,株式会社ジャステック,97170,9717
9719,ＳＣＳＫ株式会社,97190,9719
9720,株式会社ホテル、ニューグランド,97200,9720
9722,藤田観光株式会社,97220,9722
9723,株式会社京都ホテル,97230,9723
9726,ＫＮＴ－ＣＴホールディングス株式会社,97260,9726
9728,日本管財株式会社,97280,9728
9729,株式会社トーカイ,97290,9729
9731,株式会社白洋舍,97310,9731
9733,株式会社ナガセ,97330,9733
9734,株式会社精養軒,97340,9734
9735,セコム株式会社,97350,9735
9739,日本システムウエア株式会社,97390,9739
9740,セントラル警備保障株式会社,97400,9740
9742,株式会社アイネス,97420,9742
9743,株式会社丹青社,97430,9743
9744,株式会社メイテック,97440,9744
9746,株式会社　ＴＫＣ,97460,9746
9747,株式会社アサツーディ・ケイ,97470,9747
9748,株式会社エヌジェーケー,97480,9748
9749,富士ソフト株式会社,97490,9749
9753,アイエックス・ナレッジ株式会社,97530,9753
9755,応用地質株式会社,97550,9755
9757,株式会社船井総研ホールディングス,97570,9757
9758,ジャパンシステム株式会社,97580,9758
9759,株式会社ＮＳＤ,97590,9759
9760,株式会社　進学会,97600,9760
9761,東海リース株式会社,97610,9761
9763,丸紅建材リース株式会社,97630,9763
9764,技研興業株式会社,97640,9764
9765,株式会社オオバ,97650,9765
9766,コナミホールディングス株式会社,97660,9766
9767,日建工学株式会社,97670,9767
9768,いであ株式会社,97680,9768
9769,株式会社学究社,97690,9769
9776,札幌臨床検査センター株式会社,97760,9776
9778,株式会社昴,97780,9778
9780,株式会社ハリマビステム,97800,9780
9782,株式会社ディーエムエス,97820,9782
9783,株式会社ベネッセホールディングス,97830,9783
9787,イオンディライト株式会社,97870,9787
9788,株式会社ナック,97880,9788
9790,福井コンピュータホールディングス株式会社,97900,9790
9791,株式会社ビケンテクノ,97910,9791
9792,株式会社ニチイ学館,97920,9792
9793,株式会社ダイセキ,97930,9793
9795,株式会社ステップ,97950,9795
9797,大日本コンサルタント株式会社,97970,9797
9799,旭情報サービス株式会社,97990,9799
9810,日鉄住金物産株式会社,98100,9810
9812,株式会社テーオー小笠原,98120,9812
9816,株式会社　ストライダーズ,98160,9816
9818,大丸エナウィン株式会社,98180,9818
9819,株式会社スーパー大栄,98190,9819
9820,エムティジェネックス株式会社,98200,9820
9823,株式会社マミーマート,98230,9823
9824,泉州電業株式会社,98240,9824
9826,株式会社　ＪＥＵＧＩＡ,98260,9826
9827,リリカラ株式会社,98270,9827
9828,元気寿司株式会社,98280,9828
9829,株式会社ながの東急百貨店,98290,9829
9830,トラスコ中山株式会社,98300,9830
9831,株式会社ヤマダ電機,98310,9831
9832,株式会社オートバックスセブン,98320,9832
9835,株式会社ジュンテンドー,98350,9835
9836,リーバイ・ストラウス　ジャパン株式会社,98360,9836
9837,モリト株式会社,98370,9837
9842,アークランドサカモト株式会社,98420,9842
9843,株式会社ニトリホールディングス,98430,9843
9845,株式会社パーカーコーポレーション,98450,9845
9846,株式会社天満屋ストア,98460,9846
9849,株式会社共同紙販ホールディングス,98490,9849
9850,株式会社グルメ杵屋,98500,9850
9852,ＣＢグループマネジメント株式会社,98520,9852
9853,株式会社銀座ルノアール,98530,9853
9854,愛眼株式会社,98540,9854
9856,株式会社ケーユーホールディングス,98560,9856
9857,英和株式会社,98570,9857
9861,株式会社吉野家ホールディングス,98610,9861
9866,株式会社　マルキョウ,98660,9866
9867,ソレキア株式会社,98670,9867
9869,加藤産業株式会社,98690,9869
9872,北恵株式会社,98720,9872
9873,日本ＫＦＣホールディングス株式会社,98730,9873
9876,株式会社コックス,98760,9876
9878,株式会社　セキド,98780,9878
9880,イノテック株式会社,98800,9880
9882,株式会社イエローハット,98820,9882
9885,株式会社　シャルレ,98850,9885
9887,株式会社松屋フーズ,98870,9887
9888,株式会社ＵＥＸ,98880,9888
9889,ＪＢＣＣホールディングス株式会社,98890,9889
9890,株式会社マキヤ,98900,9890
9892,株式会社卑弥呼,98920,9892
9895,株式会社コンセック,98950,9895
9896,ＪＫホールディングス株式会社,98960,9896
9899,株式会社ジョリーパスタ,98990,9899
9900,株式会社サガミチェーン,99000,9900
9902,株式会社日伝,99020,9902
9903,株式会社カンセキ,99030,9903
9904,株式会社ベリテ,99040,9904
9906,藤井産業株式会社,99060,9906
9908,日本電計株式会社,99080,9908
9909,愛光電気株式会社,99090,9909
9913,日邦産業株式会社,99130,9913
9914,株式会社　植松商会,99140,9914
9919,株式会社関西スーパーマーケット,99190,9919
9924,株式会社ドミー,99240,9924
9927,株式会社ワットマン,99270,9927
9928,株式会社ミロク情報サービス,99280,9928
9929,平和紙業株式会社,99290,9929
9930,北沢産業株式会社,99300,9930
9932,杉本商事株式会社,99320,9932
9934,因幡電機産業株式会社,99340,9934
9936,株式会社王将フードサービス,99360,9936
9941,太洋物産株式会社,99410,9941
9942,株式会社ジョイフル,99420,9942
9943,株式会社ココスジャパン,99430,9943
9945,株式会社プレナス,99450,9945
9946,ミニストップ株式会社,99460,9946
9948,株式会社アークス,99480,9948
9950,株式会社ハチバン,99500,9950
9955,株式会社ヨンキュウ,99550,9955
9956,株式会社バローホールディングス,99560,9956
9957,株式会社バイテックホールデイングス,99570,9957
9959,アシードホールディングス株式会社,99590,9959
9960,東テク株式会社,99600,9960
9962,株式会社　ミスミグループ本社,99620,9962
9964,株式会社アイ・テック,99640,9964
9966,藤久株式会社,99660,9966
9967,堺商事株式会社,99670,9967
9969,株式会社ショクブン,99690,9969
9972,アルテック株式会社,99720,9972
9973,株式会社小僧寿し,99730,9973
9974,株式会社ベルク,99740,9974
9975,株式会社マルヤ,99750,9975
9976,株式会社　セキチュー,99760,9976
9977,株式会社アオキスーパー,99770,9977
9978,株式会社文教堂グループホールディングス,99780,9978
9979,株式会社大庄,99790,9979
9980,マルコ株式会社,99800,9980
9982,タキヒヨー株式会社,99820,9982
9983,株式会社ファーストリテイリング,99830,9983
9984,ソフトバンクグループ株式会社,99840,9984
9986,蔵王産業株式会社,99860,9986
9987,株式会社スズケン,99870,9987
9989,株式会社サンドラッグ,99890,9989
9990,株式会社サックスバーホールディングス,99900,9990
9991,ジェコス株式会社,99910,9991
9992,株式会社理研グリーン,99920,9992
